תאריך מדידה,מפלס הכנרת במטרים
19 Feb 1980, -210.220
18 Feb 1980, -210.260
17 Feb 1980, -210.380
15 Feb 1980, -210.470
8 Feb 1980, -210.570
1 Feb 1980, -210.660
28 Jan 1980, -210.710
25 Jan 1980, -210.800
24 Jan 1980, -210.820
18 Jan 1980, -210.880
11 Jan 1980, -211.020
6 Jan 1980, -211.150
4 Jan 1980, -211.220
28 Dec 1979, -211.310
25 Dec 1979, -211.400
16 Dec 1979, -211.550
15 Dec 1979, -211.560
14 Dec 1979, -211.620
7 Dec 1979, -211.630
30 Nov 1979, -211.680
23 Nov 1979, -211.700
16 Nov 1979, -211.650
9 Nov 1979, -211.650
2 Nov 1979, -211.660
26 Oct 1979, -211.660
19 Oct 1979, -211.650
5 Oct 1979, -211.570
28 Sep 1979, -211.520
21 Sep 1979, -211.470
14 Sep 1979, -211.420
7 Sep 1979, -211.380
31 Aug 1979, -211.330
24 Aug 1979, -211.270
17 Aug 1979, -211.200
10 Aug 1979, -211.120
3 Aug 1979, -211.020
20 Jul 1979, -210.820
13 Jul 1979, -210.720
6 Jul 1979, -210.610
29 Jun 1979, -210.510
22 Jun 1979, -210.410
15 Jun 1979, -210.320
31 May 1979, -210.190
25 May 1979, -210.150
18 May 1979, -210.100
11 May 1979, -210.040
4 May 1979, -210.000
27 Apr 1979, -209.930
20 Apr 1979, -209.890
13 Apr 1979, -209.860
6 Apr 1979, -209.830
30 Mar 1979, -209.880
23 Mar 1979, -209.880
16 Mar 1979, -209.870
2 Mar 1979, -209.930
23 Feb 1979, -209.920
16 Feb 1979, -209.920
9 Feb 1979, -209.940
2 Feb 1979, -209.970
26 Jan 1979, -209.970
19 Jan 1979, -210.000
12 Jan 1979, -210.000
5 Jan 1979, -210.020
29 Dec 1978, -210.010
22 Dec 1978, -210.010
15 Dec 1978, -210.010
8 Dec 1978, -210.040
1 Dec 1978, -210.060
24 Nov 1978, -210.070
17 Nov 1978, -210.050
10 Nov 1978, -210.050
3 Nov 1978, -210.070
27 Oct 1978, -210.090
20 Oct 1978, -210.120
13 Oct 1978, -210.140
6 Oct 1978, -210.140
29 Sep 1978, -210.120
22 Sep 1978, -210.060
15 Sep 1978, -210.010
8 Sep 1978, -209.950
1 Sep 1978, -209.890
25 Aug 1978, -209.840
18 Aug 1978, -209.770
11 Aug 1978, -209.680
4 Aug 1978, -209.600
28 Jul 1978, -209.500
21 Jul 1978, -209.380
14 Jul 1978, -209.290
7 Jul 1978, -209.220
30 Jun 1978, -209.150
23 Jun 1978, -209.080
16 Jun 1978, -209.010
9 Jun 1978, -208.970
2 Jun 1978, -208.920
25 May 1978, -208.890
19 May 1978, -208.880
12 May 1978, -208.880
5 May 1978, -208.890
27 Apr 1978, -208.900
21 Apr 1978, -208.910
14 Apr 1978, -208.940
7 Apr 1978, -208.950
31 Mar 1978, -208.990
24 Mar 1978, -209.030
23 Mar 1978, -209.050
21 Mar 1978, -209.070
19 Mar 1978, -209.040
17 Mar 1978, -209.000
16 Mar 1978, -208.990
15 Mar 1978, -208.990
14 Mar 1978, -209.040
13 Mar 1978, -209.160
10 Mar 1978, -209.200
7 Mar 1978, -209.230
3 Mar 1978, -209.250
28 Feb 1978, -209.270
24 Feb 1978, -209.310
22 Feb 1978, -209.340
21 Feb 1978, -209.360
17 Feb 1978, -209.400
15 Feb 1978, -209.440
10 Feb 1978, -209.490
7 Feb 1978, -209.530
2 Feb 1978, -209.580
30 Jan 1978, -209.620
29 Jan 1978, -209.640
27 Jan 1978, -209.720
26 Jan 1978, -209.790
24 Jan 1978, -209.840
20 Jan 1978, -209.890
15 Jan 1978, -209.930
13 Jan 1978, -209.950
11 Jan 1978, -209.990
10 Jan 1978, -210.020
6 Jan 1978, -210.070
5 Jan 1978, -210.090
4 Jan 1978, -210.120
3 Jan 1978, -210.140
30 Dec 1977, -210.170
27 Dec 1977, -210.210
25 Dec 1977, -210.230
23 Dec 1977, -210.250
22 Dec 1977, -210.300
21 Dec 1977, -210.320
18 Dec 1977, -210.360
16 Dec 1977, -210.440
15 Dec 1977, -210.490
14 Dec 1977, -210.510
13 Dec 1977, -210.530
9 Dec 1977, -210.530
7 Dec 1977, -210.570
6 Dec 1977, -210.600
5 Dec 1977, -210.630
2 Dec 1977, -210.660
25 Nov 1977, -210.650
18 Nov 1977, -210.640
11 Nov 1977, -210.600
4 Nov 1977, -210.590
28 Oct 1977, -210.540
21 Oct 1977, -210.500
18 Oct 1977, -210.500
14 Oct 1977, -210.500
7 Oct 1977, -210.480
30 Sep 1977, -210.420
23 Sep 1977, -210.380
16 Sep 1977, -210.330
9 Sep 1977, -210.270
2 Sep 1977, -210.210
26 Aug 1977, -210.140
19 Aug 1977, -210.090
12 Aug 1977, -210.020
5 Aug 1977, -209.940
29 Jul 1977, -209.860
22 Jul 1977, -209.790
15 Jul 1977, -209.700
8 Jul 1977, -209.640
1 Jul 1977, -209.580
24 Jun 1977, -209.530
17 Jun 1977, -209.490
10 Jun 1977, -209.450
3 Jun 1977, -209.400
27 May 1977, -209.370
24 May 1977, -209.370
20 May 1977, -209.360
13 May 1977, -209.360
6 May 1977, -209.380
29 Apr 1977, -209.440
22 Apr 1977, -209.540
15 Apr 1977, -209.620
8 Apr 1977, -209.670
5 Apr 1977, -209.670
25 Mar 1977, -209.720
18 Mar 1977, -209.820
11 Mar 1977, -209.930
4 Mar 1977, -210.050
25 Feb 1977, -210.100
23 Feb 1977, -210.120
18 Feb 1977, -210.150
15 Feb 1977, -210.200
13 Feb 1977, -210.230
11 Feb 1977, -210.260
9 Feb 1977, -210.320
7 Feb 1977, -210.400
4 Feb 1977, -210.460
1 Feb 1977, -210.510
28 Jan 1977, -210.540
25 Jan 1977, -210.560
21 Jan 1977, -210.650
20 Jan 1977, -210.720
17 Jan 1977, -210.780
14 Jan 1977, -210.800
7 Jan 1977, -210.810
31 Dec 1976, -210.880
24 Dec 1976, -210.980
17 Dec 1976, -210.990
10 Dec 1976, -211.020
3 Dec 1976, -211.060
30 Nov 1976, -211.090
28 Nov 1976, -211.170
26 Nov 1976, -211.220
19 Nov 1976, -211.270
12 Nov 1976, -211.230
5 Nov 1976, -211.200
29 Oct 1976, -211.150
22 Oct 1976, -211.120
15 Oct 1976, -211.090
8 Oct 1976, -211.030
1 Oct 1976, -210.990
24 Sep 1976, -210.950
17 Sep 1976, -210.900
10 Sep 1976, -210.850
3 Sep 1976, -210.810
27 Aug 1976, -210.740
20 Aug 1976, -210.650
13 Aug 1976, -210.580
6 Aug 1976, -210.480
30 Jul 1976, -210.380
23 Jul 1976, -210.300
16 Jul 1976, -210.210
9 Jul 1976, -210.130
2 Jul 1976, -210.060
25 Jun 1976, -209.990
18 Jun 1976, -209.950
11 Jun 1976, -209.880
3 Jun 1976, -209.840
28 May 1976, -209.820
21 May 1976, -209.800
14 May 1976, -209.800
7 May 1976, -209.800
2 May 1976, -209.820
25 Apr 1976, -209.860
18 Apr 1976, -209.910
16 Apr 1976, -209.900
11 Apr 1976, -210.000
4 Apr 1976, -210.140
28 Mar 1976, -210.220
21 Mar 1976, -210.380
14 Mar 1976, -210.560
7 Mar 1976, -210.690
29 Feb 1976, -210.800
22 Feb 1976, -210.950
15 Feb 1976, -211.010
8 Feb 1976, -211.150
1 Feb 1976, -211.240
25 Jan 1976, -211.300
18 Jan 1976, -211.370
11 Jan 1976, -211.440
4 Jan 1976, -211.480
29 Dec 1975, -211.530
28 Dec 1975, -211.560
21 Dec 1975, -211.610
14 Dec 1975, -211.660
7 Dec 1975, -211.680
30 Nov 1975, -211.650
23 Nov 1975, -211.670
16 Nov 1975, -211.690
9 Nov 1975, -211.730
2 Nov 1975, -211.700
26 Oct 1975, -211.640
19 Oct 1975, -211.600
12 Oct 1975, -211.550
5 Oct 1975, -211.510
28 Sep 1975, -211.440
21 Sep 1975, -211.380
14 Sep 1975, -211.310
8 Sep 1975, -211.240
31 Aug 1975, -211.190
24 Aug 1975, -211.120
17 Aug 1975, -211.050
10 Aug 1975, -210.950
3 Aug 1975, -210.870
27 Jul 1975, -210.780
20 Jul 1975, -210.690
13 Jul 1975, -210.610
6 Jul 1975, -210.530
30 Jun 1975, -210.450
22 Jun 1975, -210.370
15 Jun 1975, -210.300
8 Jun 1975, -210.230
1 Jun 1975, -210.180
25 May 1975, -210.140
18 May 1975, -210.120
12 May 1975, -210.100
4 May 1975, -210.080
27 Apr 1975, -210.060
20 Apr 1975, -210.060
13 Apr 1975, -210.080
6 Apr 1975, -210.070
30 Mar 1975, -210.090
23 Mar 1975, -210.110
11 Mar 1975, -210.210
2 Mar 1975, -210.370
23 Feb 1975, -210.540
16 Feb 1975, -210.690
11 Feb 1975, -210.840
9 Feb 1975, -210.800
2 Feb 1975, -210.930
26 Jan 1975, -210.960
20 Jan 1975, -210.950
12 Jan 1975, -210.950
5 Jan 1975, -210.980
29 Dec 1974, -210.960
22 Dec 1974, -211.000
16 Dec 1974, -211.080
8 Dec 1974, -211.070
1 Dec 1974, -211.060
24 Nov 1974, -211.050
17 Nov 1974, -211.010
10 Nov 1974, -210.980
3 Nov 1974, -210.920
29 Oct 1974, -210.870
20 Oct 1974, -210.820
13 Oct 1974, -210.780
6 Oct 1974, -210.720
29 Sep 1974, -210.560
22 Sep 1974, -210.470
16 Sep 1974, -210.400
8 Sep 1974, -210.350
1 Sep 1974, -210.300
25 Aug 1974, -210.260
19 Aug 1974, -210.160
11 Aug 1974, -210.080
8 Aug 1974, -210.020
28 Jul 1974, -209.940
21 Jul 1974, -209.880
14 Jul 1974, -209.810
7 Jul 1974, -209.740
30 Jun 1974, -209.680
23 Jun 1974, -209.640
16 Jun 1974, -209.590
9 Jun 1974, -209.530
28 May 1974, -209.490
5 May 1974, -209.450
28 Apr 1974, -209.470
21 Apr 1974, -209.510
14 Apr 1974, -209.600
11 Apr 1974, -209.660
10 Apr 1974, -209.700
8 Apr 1974, -209.750
31 Mar 1974, -209.870
24 Mar 1974, -209.950
18 Mar 1974, -210.010
17 Mar 1974, -210.060
10 Mar 1974, -210.200
3 Mar 1974, -210.330
17 Feb 1974, -210.620
12 Feb 1974, -210.700
10 Feb 1974, -210.750
3 Feb 1974, -210.810
1 Feb 1974, -210.830
27 Jan 1974, -210.970
21 Jan 1974, -211.220
20 Jan 1974, -211.360
18 Jan 1974, -211.400
17 Jan 1974, -211.490
13 Jan 1974, -211.620
7 Jan 1974, -211.660
1 Jan 1974, -211.630
24 Dec 1973, -211.600
9 Dec 1973, -211.580
7 Dec 1973, -211.600
30 Nov 1973, -211.580
25 Nov 1973, -211.550
19 Nov 1973, -211.560
28 Oct 1973, -211.490
21 Oct 1973, -211.440
13 Oct 1973, -211.380
30 Sep 1973, -211.280
17 Sep 1973, -211.190
9 Sep 1973, -211.120
2 Sep 1973, -211.060
26 Aug 1973, -211.010
20 Aug 1973, -210.950
15 Aug 1973, -210.900
5 Aug 1973, -210.760
29 Jul 1973, -210.700
22 Jul 1973, -210.620
19 Jul 1973, -210.460
15 Jul 1973, -210.550
9 Jul 1973, -210.460
1 Jul 1973, -210.330
24 Jun 1973, -210.330
17 Jun 1973, -210.260
10 Jun 1973, -210.200
3 Jun 1973, -210.180
27 May 1973, -210.150
20 May 1973, -210.140
6 May 1973, -210.140
3 May 1973, -210.140
29 Apr 1973, -210.140
22 Apr 1973, -210.130
17 Apr 1973, -210.130
10 Apr 1973, -210.130
1 Apr 1973, -210.200
25 Mar 1973, -210.220
18 Mar 1973, -210.290
11 Mar 1973, -210.350
4 Mar 1973, -210.550
25 Feb 1973, -210.590
18 Feb 1973, -210.620
11 Feb 1973, -210.630
4 Feb 1973, -210.630
28 Jan 1973, -210.680
21 Jan 1973, -210.720
14 Jan 1973, -210.810
7 Jan 1973, -210.790
31 Dec 1972, -210.770
24 Dec 1972, -210.750
17 Dec 1972, -210.730
10 Dec 1972, -210.710
3 Dec 1972, -210.680
26 Nov 1972, -210.640
19 Nov 1972, -210.610
13 Nov 1972, -210.570
5 Nov 1972, -210.530
29 Oct 1972, -210.470
22 Oct 1972, -210.360
15 Oct 1972, -210.300
8 Oct 1972, -210.320
1 Oct 1972, -210.240
24 Sep 1972, -210.160
17 Sep 1972, -210.110
11 Sep 1972, -210.010
3 Sep 1972, -210.000
21 Aug 1972, -209.900
20 Aug 1972, -209.850
15 Aug 1972, -209.810
13 Aug 1972, -209.780
6 Aug 1972, -209.660
30 Jul 1972, -209.590
23 Jul 1972, -209.490
16 Jul 1972, -209.410
9 Jul 1972, -209.320
25 Jun 1972, -209.210
19 Jun 1972, -209.160
11 Jun 1972, -209.110
5 Jun 1972, -209.070
28 May 1972, -208.990
21 May 1972, -208.960
16 May 1972, -208.950
9 May 1972, -208.940
30 Apr 1972, -208.920
21 Apr 1972, -208.900
3 Apr 1972, -209.000
26 Mar 1972, -209.030
19 Mar 1972, -209.080
12 Mar 1972, -209.160
5 Mar 1972, -209.190
29 Feb 1972, -209.240
20 Feb 1972, -209.280
13 Feb 1972, -209.330
7 Feb 1972, -209.400
30 Jan 1972, -209.580
23 Jan 1972, -209.650
17 Jan 1972, -209.790
2 Jan 1972, -209.840
26 Dec 1971, -209.890
19 Dec 1971, -209.930
12 Dec 1971, -209.960
6 Dec 1971, -210.000
29 Nov 1971, -209.970
23 Nov 1971, -209.960
14 Nov 1971, -209.940
7 Nov 1971, -209.890
31 Oct 1971, -209.920
24 Oct 1971, -209.820
17 Oct 1971, -209.780
12 Oct 1971, -209.760
6 Oct 1971, -209.680
26 Sep 1971, -209.620
18 Sep 1971, -209.560
6 Sep 1971, -209.460
31 Aug 1971, -209.410
17 Aug 1971, -209.290
1 Aug 1971, -209.160
26 Jul 1971, -209.100
18 Jul 1971, -209.010
11 Jul 1971, -208.970
8 Jul 1971, -208.930
27 Jun 1971, -208.890
13 Jun 1971, -208.820
7 Jun 1971, -208.820
31 May 1971, -208.800
9 May 1971, -208.790
2 May 1971, -208.810
25 Apr 1971, -208.790
18 Apr 1971, -208.790
4 Apr 1971, -209.280
28 Mar 1971, -209.320
21 Mar 1971, -209.380
14 Mar 1971, -209.440
7 Mar 1971, -209.540
28 Feb 1971, -209.690
21 Feb 1971, -210.010
14 Feb 1971, -210.050
7 Feb 1971, -210.170
31 Jan 1971, -210.310
24 Jan 1971, -210.310
17 Jan 1971, -210.320
13 Jan 1971, -210.390
10 Jan 1971, -210.410
4 Jan 1971, -210.390
28 Dec 1970, -210.350
20 Dec 1970, -210.330
13 Dec 1970, -210.290
7 Dec 1970, -210.320
29 Nov 1970, -210.320
22 Nov 1970, -210.280
15 Nov 1970, -210.270
8 Nov 1970, -210.240
3 Nov 1970, -210.210
25 Oct 1970, -210.140
18 Oct 1970, -210.100
12 Oct 1970, -210.050
4 Oct 1970, -209.990
27 Sep 1970, -209.920
20 Sep 1970, -209.860
13 Sep 1970, -209.810
6 Sep 1970, -209.740
2 Sep 1970, -209.690
26 Aug 1970, -209.630
16 Aug 1970, -209.530
9 Aug 1970, -209.480
2 Aug 1970, -209.400
26 Jul 1970, -209.250
20 Jul 1970, -209.250
12 Jul 1970, -209.180
5 Jul 1970, -209.130
28 Jun 1970, -209.070
21 Jun 1970, -209.020
13 Jun 1970, -208.970
8 Jun 1970, -208.920
31 May 1970, -208.890
26 May 1970, -208.860
19 May 1970, -208.820
10 May 1970, -208.810
3 May 1970, -208.780
28 Apr 1970, -208.790
12 Apr 1970, -208.800
5 Apr 1970, -208.860
30 Mar 1970, -208.880
24 Mar 1970, -208.890
12 Mar 1970, -208.850
1 Mar 1970, -209.120
22 Feb 1970, -209.200
15 Feb 1970, -209.230
8 Feb 1970, -209.250
1 Feb 1970, -209.180
25 Jan 1970, -209.080
19 Jan 1970, -209.320
11 Jan 1970, -209.360
4 Jan 1970, -209.370
31 Dec 1969, -209.380
21 Dec 1969, -209.410
3 Dec 1969, -209.410
30 Nov 1969, -209.420
21 Nov 1969, -209.400
14 Nov 1969, -209.400
7 Nov 1969, -209.390
29 Oct 1969, -209.390
21 Oct 1969, -209.390
14 Oct 1969, -209.390
7 Oct 1969, -209.340
28 Sep 1969, -209.300
21 Sep 1969, -209.250
15 Sep 1969, -209.240
7 Sep 1969, -209.190
28 Aug 1969, -209.170
21 Aug 1969, -209.140
14 Aug 1969, -209.090
7 Aug 1969, -209.040
29 Jul 1969, -209.000
21 Jul 1969, -208.930
14 Jul 1969, -208.880
7 Jul 1969, -208.840
29 Jun 1969, -208.830
22 Jun 1969, -208.830
15 Jun 1969, -208.820
8 Jun 1969, -208.820
25 May 1969, -208.840
18 May 1969, -208.830
11 May 1969, -208.820
4 May 1969, -208.800
29 Apr 1969, -208.780
22 Apr 1969, -208.810
15 Apr 1969, -208.840
8 Apr 1969, -208.830
16 Mar 1969, -208.800
9 Mar 1969, -208.770
28 Feb 1969, -208.810
21 Feb 1969, -208.810
14 Feb 1969, -208.590
10 Feb 1969, -208.450
7 Feb 1969, -208.390
27 Jan 1969, -208.200
15 Jan 1969, -209.040
9 Jan 1969, -209.030
6 Jan 1969, -209.140
29 Dec 1968, -209.070
18 Dec 1968, -209.410
9 Dec 1968, -209.610
8 Dec 1968, -209.640
24 Nov 1968, -209.760
19 Nov 1968, -209.770
10 Nov 1968, -209.770
4 Nov 1968, -209.790
30 Oct 1968, -209.830
20 Oct 1968, -209.830
13 Oct 1968, -209.800
6 Oct 1968, -209.750
29 Sep 1968, -209.730
25 Sep 1968, -209.720
8 Sep 1968, -209.590
1 Sep 1968, -209.560
26 Aug 1968, -209.510
18 Aug 1968, -209.440
11 Aug 1968, -209.390
6 Aug 1968, -209.340
4 Aug 1968, -209.320
14 Jul 1968, -209.120
30 Jun 1968, -209.020
23 Jun 1968, -208.960
